company_name,industry_sector,cin,or,segment,net_worth,pli,emp_cost_pct,export_income_pct,service_income_pct,rpt_pct,gross_intbl_pct,fy,persistent_loss
Innova Solutions Pvt Ltd.,IT - Software,U72200TN2006FTC061524,199.62,SDS,88.83,14.42,83.7,76.04,99.53,75.36,0.0,2023-24,0
Innova Solutions Pvt Ltd.,IT - Software,U72200TN2006FTC061524,252.97,SDS,71.03,15.45,86.66,77.51,98.92,84.06,0.0,2022-23,0
Innova Solutions Pvt Ltd.,IT - Software,U72200TN2006FTC061524,190.17,SDS,45.94,17.57,88.83,80.63,99.68,81.13,0.0,2021-22,0
Innovana Thinklabs Ltd.,IT - Software,L72900RJ2015PLC047363,51.73,SDS,103.3,186.12,55.97,93.78,93.78,38.11,0.0,2023-24,0
Innovana Thinklabs Ltd.,IT - Software,L72900RJ2015PLC047363,41.91,SDS,73.07,80.03,49.4,99.05,100.0,54.9,0.0,2022-23,0
Innovana Thinklabs Ltd.,IT - Software,L72900RJ2015PLC047363,30.5,SDS,57.52,62.58,50.69,99.74,100.0,16.0,0.0,2021-22,0
Innovation Software Exports Ltd.,IT - Software,L74999TN1992PLC023734,82.77,SDS,0.37,0.16,0.24,0.0,100.0,0.0,0.0,2021-22,0
Innoviti Technologies Pvt Ltd.,IT - Software,U72100KA2002PTC031375,106.07000000000001,SDS,21.62,-36.03,31.88,0.0,99.55,1.28,100.0,2023-24,1
Innoviti Technologies Pvt Ltd.,IT - Software,U72100KA2002PTC031375,110.73,SDS,71.0,-42.21,32.34,0.0,99.54,0.84,100.0,2022-23,1
Innoviti Technologies Pvt Ltd.,IT - Software,U72100KA2002PTC031375,74.56,SDS,2.57,-47.32,33.69,0.0,99.45,1.17,100.0,2021-22,1
Input Zero Technologies Pvt Ltd.,IT - Software,U72900DL2010PTC203518,49.29,SDS,18.0,-0.06,42.46,17.31,49.81,0.0,0.0,2023-24,0
Input Zero Technologies Pvt Ltd.,IT - Software,U72900DL2010PTC203518,64.97,SDS,17.22,11.69,30.2,13.94,43.62,0.0,0.0,2022-23,0
Input Zero Technologies Pvt Ltd.,IT - Software,U72900DL2010PTC203518,30.099999999999998,SDS,12.03,9.85,61.2,20.07,99.93,0.0,0.0,2021-22,0
Insight Business Machines Pvt Ltd.,IT - Software,U30000MH1996PTC096148,177.44,SDS,30.44,4.05,10.29,0.0,29.6,100.0,0.0,2023-24,0
Insight Business Machines Pvt Ltd.,IT - Software,U30000MH1996PTC096148,160.16,SDS,25.53,3.28,8.42,0.0,23.98,0.68,0.0,2022-23,0
Insight Business Machines Pvt Ltd.,IT - Software,U30000MH1996PTC096148,89.64,SDS,21.8,2.41,11.02,0.0,27.79,3.13,0.0,2021-22,0
Inspirisys Solutions Ltd.,IT - Software,L30006TN1995PLC031736,479.22999999999996,SDS,111.11,7.75,24.4,0.0,56.51,2.71,100.0,2023-24,0
Inspirisys Solutions Ltd.,IT - Software,L30006TN1995PLC031736,358.24,SDS,89.95,8.08,29.88,0.0,67.26,3.6,100.0,2022-23,0
Inspirisys Solutions Ltd.,IT - Software,L30006TN1995PLC031736,302.05,SDS,72.1,4.74,32.38,0.0,71.56,4.08,100.0,2021-22,0
Intec Infra-Technologies Pvt Ltd.,IT - Software,U40101DL1996PTC081159,35.04,SDS,22.17,22.6,59.73,95.72,100.0,0.0,0.0,2023-24,0
Intec Infra-Technologies Pvt Ltd.,IT - Software,U40101DL1996PTC081159,31.01,SDS,17.32,26.73,58.28,93.55,98.52,0.0,0.0,2022-23,0
Integra Micro Software Services Pvt Ltd.,IT - Software,U72200KA1999PTC026063,29.74,SDS,19.67,0.03,88.83,12.51,100.0,26.5,0.0,2023-24,0
Integra Micro Software Services Pvt Ltd.,IT - Software,U72200KA1999PTC026063,27.05,SDS,19.07,5.46,83.35,9.39,100.0,16.82,0.0,2022-23,0
Integra Micro Software Services Pvt Ltd.,IT - Software,U72200KA1999PTC026063,25.17,SDS,17.61,3.5,84.62,1.39,99.72,13.67,0.0,2021-22,0
Integra Software Services Pvt Ltd.,IT - Software,U72300TN2000PTC111590,136.46,SDS,146.71,7.34,64.86,98.62,100.0,15.82,0.0,2023-24,0
Integra Software Services Pvt Ltd.,IT - Software,U72300TN2000PTC111590,142.33,SDS,131.34,6.66,65.06,98.24,100.0,15.51,0.0,2022-23,0
Integra Software Services Pvt Ltd.,IT - Software,U72300TN2000PTC111590,126.7,SDS,120.53,4.99,66.15,100.0,100.0,11.34,100.0,2021-22,0
Integreon Managed Solutions (India) Pvt Ltd.,IT - Software,U72200MH2000PTC128563,257.49,SDS,294.35,22.36,74.09,97.39,98.85,100.0,0.0,2023-24,0
Integreon Managed Solutions (India) Pvt Ltd.,IT - Software,U72200MH2000PTC128563,241.95,SDS,248.84,24.0,73.84,94.47,95.19,97.07,0.0,2022-23,0
Integreon Managed Solutions (India) Pvt Ltd.,IT - Software,U72200MH2000PTC128563,264.05999999999995,SDS,209.27,39.08,76.42,0.16,98.38,100.0,0.0,2021-22,0
Intel Technology India Private Limited,IT - Software,U85110KA1997PTC021606,11943.4,SDS,4291.9,17.85,69.04,99.8,99.8,100.0,12.81,2023-24,0
Intel Technology India Private Limited,IT - Software,U85110KA1997PTC021606,14399.599999999999,SDS,4797.8,18.55,67.26,99.17,99.17,99.21,10.63,2022-23,0
Intel Technology India Private Limited,IT - Software,U85110KA1997PTC021606,11397.1,SDS,3912.6,20.55,67.68,100.0,100.0,100.0,13.42,2021-22,0
Intellect Commerce Ltd.,IT - Software,U30006TN1998PLC041456,7.67,SDS,9.26,42.3,86.64,0.0,100.0,11.87,0.0,2023-24,0
Intellect Commerce Ltd.,IT - Software,U30006TN1998PLC041456,7.72,SDS,7.02,47.61,93.69,0.0,100.0,4.97,0.0,2022-23,0
Intellect Commerce Ltd.,IT - Software,U30006TN1998PLC041456,5.76,SDS,4.85,30.91,89.32,0.0,100.0,6.59,0.0,2021-22,0
Intellect Design Arena Ltd.,IT - Software,L72900TN2011PLC080183,1683.46,SDS,1618.59,16.55,58.12,62.71,99.73,42.33,0.0,2023-24,0
Intellect Design Arena Ltd.,IT - Software,L72900TN2011PLC080183,1483.09,SDS,1432.07,13.96,54.82,60.09,99.12,36.44,0.0,2022-23,0
Intellect Design Arena Ltd.,IT - Software,L72900TN2011PLC080183,1260.0,SDS,1367.41,23.31,54.82,60.4,99.6,38.4,0.0,2021-22,0
Intellicus Technologies Pvt Ltd.,IT - Software,U31200MP2004PTC016665,69.86999999999999,SDS,9.36,2.8,87.82,94.7,98.9,80.62,0.0,2022-23,0
Intellicus Technologies Pvt Ltd.,IT - Software,U31200MP2004PTC016665,49.16,SDS,6.98,2.57,87.61,93.08,98.31,67.33,0.0,2021-22,0
Intelligent Communication Systems India Ltd.,IT - Hardware,U74899DL1987GOI027481,173.54,SDS,49.37,4.9,2.9,0.0,100.0,19.97,0.0,2022-23,0
Intelligent Communication Systems India Ltd.,IT - Hardware,U74899DL1987GOI027481,165.92,SDS,41.68,4.08,3.53,0.0,100.0,16.36,0.0,2021-22,0
Intense Technologies Ltd.,IT - Software,L30007TG1990PLC011510,102.96000000000001,SDS,121.34,16.63,57.74,0.0,99.83,8.03,0.0,2023-24,0
Intense Technologies Ltd.,IT - Software,L30007TG1990PLC011510,86.19,SDS,108.85,15.3,55.38,0.0,99.87,16.44,0.0,2022-23,0
Intense Technologies Ltd.,IT - Software,L30007TG1990PLC011510,80.28,SDS,97.47,34.43,62.79,0.0,99.68,15.94,0.0,2021-22,0
Intergraph Sg&I India Pvt Ltd.,IT - Software,U72300DL2007FTC170488,63.64,SDS,29.87,7.35,26.65,0.0,99.87,60.16,0.0,2023-24,0
Intergraph Sg&I India Pvt Ltd.,IT - Software,U72300DL2007FTC170488,46.25,SDS,26.32,0.7,28.61,0.0,100.0,46.46,0.0,2022-23,0
Intergraph Sg&I India Pvt Ltd.,IT - Software,U72300DL2007FTC170488,68.63000000000001,SDS,25.09,6.22,21.1,0.0,98.32,63.84,0.0,2021-22,0
Intrasoft Technologies Ltd.,BPO/ITeS,L24133MH1996PLC197857,5.96,ITES,138.58,-29.47,63.91,98.99,98.99,100.0,0.0,2023-24,0
Intrasoft Technologies Ltd.,BPO/ITeS,L24133MH1996PLC197857,457.31,ITES,178.51,3.36,5.14,99.89,99.92,1.4,0.0,2022-23,0
Intrasoft Technologies Ltd.,BPO/ITeS,L24133MH1996PLC197857,8.07,ITES,115.42,-14.78,65.58,0.0,100.0,100.0,0.0,2021-22,0
Inube Software Solutions Pvt Ltd.,IT - Software,U72200KA2010PTC054801,38.26,SDS,9.42,11.22,78.28,7.61,100.0,0.0,0.0,2023-24,0
Inube Software Solutions Pvt Ltd.,IT - Software,U72200KA2010PTC054801,30.37,SDS,7.59,5.67,72.13,2.8,100.0,0.0,0.0,2022-23,0
Inube Software Solutions Pvt Ltd.,IT - Software,U72200KA2010PTC054801,26.35,SDS,9.03,7.82,76.23,1.9,99.81,0.0,0.0,2021-22,0
Inventurus Knowledge Solutions Ltd.,BPO/ITeS,L72200MH2006PLC337651,873.0100000000001,ITES,815.1,75.8,78.21,99.96,99.96,35.82,0.0,2023-24,0
Inventurus Knowledge Solutions Ltd.,BPO/ITeS,L72200MH2006PLC337651,759.05,ITES,634.54,64.53,77.78,100.0,100.0,44.07,0.0,2022-23,0
Inventurus Knowledge Solutions Ltd.,BPO/ITeS,L72200MH2006PLC337651,560.14,ITES,510.07,62.15,82.49,100.0,100.0,48.4,0.0,2021-22,0
IP Softcom India Private Limited,IT - Hardware,U72200TN2006PTC058932,2.5,SDS,12.85,16.82,20.09,0.0,0.0,6.8,0.0,2022-23,0
IP Softcom India Private Limited,IT - Hardware,U72200TN2006PTC058932,3.7600000000000002,SDS,10.99,-26.99,22.72,0.0,0.0,47.34,0.0,2021-22,0
Iquantela Technologies Pvt Ltd.,IT - Software,U72200TG2015PTC100083,31.89,SDS,4.32,-5.06,65.73,0.0,100.0,5.24,0.0,2023-24,0
Iquantela Technologies Pvt Ltd.,IT - Software,U72200TG2015PTC100083,28.52,SDS,5.75,2.08,72.08,0.0,100.0,0.0,0.0,2022-23,0
Iquantela Technologies Pvt Ltd.,IT - Software,U72200TG2015PTC100083,45.38,SDS,4.84,6.05,58.89,0.0,100.0,0.0,0.0,2021-22,0
Iqvia Analytics Services Pvt Ltd.,BPO/ITeS,U74140KA2003PTC032950,1462.71,ITES,528.46,17.08,87.05,99.46,99.46,100.0,0.0,2023-24,0
Iqvia Analytics Services Pvt Ltd.,BPO/ITeS,U74140KA2003PTC032950,1437.8899999999999,ITES,812.51,17.91,81.77,98.66,98.66,100.0,59.6,2022-23,0
Iqvia Analytics Services Pvt Ltd.,BPO/ITeS,U74140KA2003PTC032950,1002.5999999999999,ITES,371.27,15.49,81.24,99.12,99.12,100.0,85.48,2021-22,0
Iris Business Services Ltd.,BPO/ITeS,L72900MH2000PLC128943,96.85,ITES,42.32,11.6,56.46,70.57,55.72,5.13,0.0,2023-24,0
Iris Business Services Ltd.,BPO/ITeS,L72900MH2000PLC128943,68.01,ITES,34.02,7.76,61.78,58.54,51.67,3.82,0.0,2022-23,0
Iris Business Services Ltd.,BPO/ITeS,L72900MH2000PLC128943,56.25,ITES,30.68,3.57,60.73,51.18,55.45,2.41,0.0,2021-22,0
Iris Computers Ltd.,IT - Hardware,U72100DL1996PLC081490,141.03,SDS,132.94,5.09,0.2,0.0,0.0,69.3,0.0,2023-24,0
Iris Computers Ltd.,IT - Hardware,U72100DL1996PLC081490,233.0,SDS,132.26,6.23,0.67,0.0,0.0,35.58,0.0,2022-23,0
Iris Computers Ltd.,IT - Hardware,U72100DL1996PLC081490,748.27,SDS,129.92,2.57,0.25,0.0,0.0,8.13,0.0,2021-22,0
ISG Novasoft Technologies Ltd.,IT - Software,U72900KA2003PLC050528,1.73,SDS,5.86,37.3,78.57,0.0,0.0,0.0,0.0,2022-23,0
ISG Novasoft Technologies Ltd.,IT - Software,U72900KA2003PLC050528,71.4,SDS,5.49,5900.0,73.11,0.0,0.0,73.95,0.0,2021-22,0
ITC Infotech India Ltd.,IT - Software,U65991WB1996PLC077341,2872.24,SDS,1319.9,20.44,68.01,78.57,99.9,55.85,100.0,2023-24,0
ITC Infotech India Ltd.,IT - Software,U65991WB1996PLC077341,2645.9700000000003,SDS,1425.95,22.79,72.72,74.7,99.48,46.45,100.0,2022-23,0
ITC Infotech India Ltd.,IT - Software,U65991WB1996PLC077341,2296.3700000000003,SDS,777.0,41.34,78.3,73.29,99.66,18.14,0.0,2021-22,0
Itchamps Software Pvt Ltd.,IT - Software,U72200KA2005PTC035563,8.42,SDS,2.04,-8.18,46.56,14.13,100.0,4.14,0.0,2023-24,0
Itchamps Software Pvt Ltd.,IT - Software,U72200KA2005PTC035563,11.319999999999999,SDS,3.03,8.74,35.64,19.79,99.73,3.65,0.0,2022-23,0
Itchamps Software Pvt Ltd.,IT - Software,U72200KA2005PTC035563,10.209999999999999,SDS,2.48,10.5,33.33,33.1,99.71,0.0,0.0,2021-22,0
ITQ Technologies Pvt Ltd.,IT - Software,U74999DL2005PTC132134,820.46,SDS,1055.04,84.82,7.69,98.62,99.3,64.35,100.0,2023-24,0
ITQ Technologies Pvt Ltd.,IT - Software,U74999DL2005PTC132134,638.72,SDS,1008.14,97.59,10.58,96.61,97.41,8.77,100.0,2022-23,0
ITQ Technologies Pvt Ltd.,IT - Software,U74999DL2005PTC132134,269.35999999999996,SDS,738.81,34.22,15.93,96.24,97.97,6.61,100.0,2021-22,0
Ivalue Infosolutions Ltd.,IT - Hardware,U72200KA2008PLC045995,752.7099999999999,SDS,372.8,15.53,6.93,3.93,18.44,0.78,0.0,2023-24,0
Ivalue Infosolutions Ltd.,IT - Hardware,U72200KA2008PLC045995,1742.63,SDS,300.74,4.98,2.05,9.22,61.67,0.25,0.0,2022-23,0
Ivalue Infosolutions Ltd.,IT - Hardware,U72200KA2008PLC045995,1283.25,SDS,241.03,5.58,1.9,11.93,68.0,0.43,0.0,2021-22,0
Iwave Systems Technologies Pvt Ltd.,IT - Software,U72100KA1999PTC025672,34.9,SDS,9.7,4.71,40.35,78.71,12.75,3.63,0.0,2021-22,0
IZMO Ltd.,IT - Software,L72200KA1995PLC018734,42.62,SDS,177.4,0.31,68.44,88.69,100.0,4.85,100.0,2023-24,0
IZMO Ltd.,IT - Software,L72200KA1995PLC018734,34.58,SDS,170.52,-0.06,74.68,96.85,100.0,5.64,100.0,2022-23,0
IZMO Ltd.,IT - Software,L72200KA1995PLC018734,29.79,SDS,169.96,-2.01,72.37,93.29,100.0,5.72,100.0,2021-22,0
Jaykay Enterprises Ltd.,Business Support,L99999UP1961PLC001187,1.92,ITES,161.02,-72.88,21.89,0.0,67.19,100.0,100.0,2023-24,1
Jeevan Scientific Technology Ltd.,IT - Software,L72200TG1999PLC031016,38.53,SDS,43.81,-2.43,32.74,26.34,99.92,5.93,100.0,2023-24,0
Jeevan Scientific Technology Ltd.,IT - Software,L72200TG1999PLC031016,36.21,SDS,44.84,-8.86,31.76,32.84,99.92,8.51,100.0,2022-23,0
Jeevan Scientific Technology Ltd.,IT - Software,L72200TG1999PLC031016,56.55,SDS,47.96,31.18,30.53,25.96,100.0,8.75,100.0,2021-22,0
Jetking Infotrain Ltd.,IT - Education,L72100MH1983PLC127133,19.35,SDS,39.15,-18.18,49.51,6.77,97.78,7.86,100.0,2023-24,1
Jetking Infotrain Ltd.,IT - Education,L72100MH1983PLC127133,16.970000000000002,SDS,39.7,-16.53,42.65,11.14,96.35,6.59,100.0,2022-23,1
Jetking Infotrain Ltd.,IT - Education,L72100MH1983PLC127133,10.84,SDS,40.11,-22.9,41.61,11.62,96.59,10.53,100.0,2021-22,1
JIL Information Technology Ltd.,IT - Software,U72200DL2000PLC120604,71.59,SDS,31.09,-3.98,28.45,0.0,53.92,39.82,0.0,2023-24,0
JIL Information Technology Ltd.,IT - Software,U72200DL2000PLC120604,64.44,SDS,26.51,1.82,30.29,0.0,41.39,37.66,0.0,2022-23,0
Jindal Intellicom Ltd.,BPO/ITeS,U74899DL1988PLC033588,89.13999999999999,ITES,62.43,1.57,78.13,0.0,99.55,27.44,0.0,2023-24,0
Jindal Intellicom Ltd.,BPO/ITeS,U74899DL1988PLC033588,77.87,ITES,61.04,0.34,74.8,34.8,96.73,18.85,0.0,2022-23,0
Jindal Intellicom Ltd.,BPO/ITeS,U74899DL1988PLC033588,86.26,ITES,60.51,10.7,77.54,20.48,98.27,7.71,0.0,2021-22,0
Jio Haptik Technologies Ltd.,IT - Software,U72900GJ2013PLC107560,156.45999999999998,SDS,371.16,14.47,10.37,0.0,100.0,9.73,100.0,2023-24,0
Jio Haptik Technologies Ltd.,IT - Software,U72900GJ2013PLC107560,92.77,SDS,354.9,2.43,13.88,0.0,100.0,11.98,100.0,2022-23,0
Jio Haptik Technologies Ltd.,IT - Software,U72900GJ2013PLC107560,36.95,SDS,309.61,-23.8,27.28,0.0,100.0,17.86,100.0,2021-22,0
Jio Payment Solutions Ltd.,Fintech,U65923MH2007PLC173923,56.96,SDS,177.06,-51.61,19.35,0.0,100.0,96.49,0.0,2023-24,1
Jio Payment Solutions Ltd.,Fintech,U65923MH2007PLC173923,49.3,SDS,226.0,-34.75,9.99,0.0,100.0,100.0,0.0,2022-23,1
Jio Payment Solutions Ltd.,Fintech,U65923MH2007PLC173923,37.89,SDS,50.59,-23.79,11.65,0.0,100.0,94.88,0.0,2021-22,1
JKV Solutions Ltd.,IT - Software,U30007GJ2002PLC040872,2.99,SDS,12.35,15.44,21.24,0.0,100.0,22.39,0.0,2023-24,0
JKV Solutions Ltd.,IT - Software,U30007GJ2002PLC040872,2.95,SDS,12.02,15.69,2.35,0.0,100.0,37.25,0.0,2022-23,0
JKV Solutions Ltd.,IT - Software,U30007GJ2002PLC040872,2.9699999999999998,SDS,4.59,-1.66,81.13,0.0,98.99,10.26,0.0,2021-22,0
Jonjua Overseas Ltd.,IT - Software,L51909PB1993PLC013057,3.95,SDS,9.96,54.9,3.14,2.28,12.41,91.76,0.0,2023-24,0
Jonjua Overseas Ltd.,IT - Software,L51909PB1993PLC013057,3.6,SDS,12.86,21.21,2.02,3.33,100.0,75.83,100.0,2022-23,0
Jonjua Overseas Ltd.,IT - Software,L51909PB1993PLC013057,3.14,SDS,10.41,56.22,3.48,5.73,100.0,51.91,100.0,2021-22,0
JP Morgan Services India Pvt Ltd.,BPO/ITeS,U72900MH2000PTC124073,21504.7,ITES,16132.62,15.57,85.23,99.72,99.84,100.0,0.0,2023-24,0
JP Morgan Services India Pvt Ltd.,BPO/ITeS,U72900MH2000PTC124073,18490.6,ITES,14015.12,18.05,83.25,99.29,99.4,99.62,0.0,2022-23,0
JP Morgan Services India Pvt Ltd.,BPO/ITeS,U72900MH2000PTC124073,14158.9,ITES,12182.52,15.04,82.83,99.47,99.6,99.95,0.0,2021-22,0
Jupiter International Ltd.,IT - Hardware,U51109WB1978PLC031668,577.14,SDS,73.05,18.84,7.25,0.0,0.2,0.96,0.0,2023-24,0
Jupiter International Ltd.,IT - Hardware,U51109WB1978PLC031668,429.99,SDS,31.38,1.0,7.03,0.0,0.44,0.0,0.0,2022-23,0
Jupiter International Ltd.,IT - Hardware,U51109WB1978PLC031668,305.21999999999997,SDS,98.15,14.34,6.96,0.14,0.99,0.0,0.0,2021-22,0
Just Dial Ltd.,Business Support,L74140MH1993PLC150054,1043.2900000000002,ITES,4022.96,19.57,82.49,0.0,100.0,1.01,1.73,2023-24,0
Just Dial Ltd.,Business Support,L74140MH1993PLC150054,845.51,ITES,3643.46,6.9,82.31,0.0,100.0,1.53,2.13,2022-23,0
Just Dial Ltd.,Business Support,L74140MH1993PLC150054,649.26,ITES,3448.97,-4.35,74.25,0.0,100.0,1.79,2.77,2021-22,0
Justo Realfintech Ltd.,Business Support,U67190MH2019PLC323318,59.38,ITES,27.3,22.58,63.46,0.0,100.0,5.64,0.0,2023-24,0
Justo Realfintech Ltd.,Business Support,U67190MH2019PLC323318,70.44,ITES,20.36,47.3,61.56,0.0,100.0,5.33,0.0,2022-23,0
Justo Realfintech Ltd.,Business Support,U67190MH2019PLC323318,30.18,ITES,5.03,22.09,65.29,0.0,100.0,8.82,0.0,2021-22,0
K2 Technosoft India Pvt Ltd.,IT - Software,U72200PN2013FTC146862,20.310000000000002,SDS,10.49,13.27,78.42,0.0,99.95,99.95,0.0,2023-24,0
K2 Technosoft India Pvt Ltd.,IT - Software,U72200PN2013FTC146862,18.33,SDS,8.79,15.72,77.02,0.0,97.44,97.44,0.0,2022-23,0
K2 Technosoft India Pvt Ltd.,IT - Software,U72200PN2013FTC146862,13.41,SDS,6.94,16.2,75.39,0.0,99.03,99.03,0.0,2021-22,0
K7 Computing Pvt Ltd,IT - Software,U72300TN1998PTC040383,57.5,SDS,8.58,-27.54,48.49,5.58,98.35,4.37,100.0,2022-23,0
K7 Computing Pvt Ltd,IT - Software,U72300TN1998PTC040383,84.41,SDS,33.98,8.2,49.75,3.9,99.91,6.4,100.0,2021-22,0
Kals Information Systems Ltd.,IT - Software,U72200KA1993PLC014303,1.92,SDS,2.46,13.61,16.57,100.0,100.0,7.1,0.0,2023-24,0
Kals Information Systems Ltd.,IT - Software,U72200KA1993PLC014303,1.42,SDS,1.83,21.37,23.08,100.0,100.0,10.26,0.0,2022-23,0
Kals Information Systems Ltd.,IT - Software,U72200KA1993PLC014303,1.22,SDS,1.5,3.39,20.34,98.36,100.0,0.0,0.0,2021-22,0
Kalyani Strategic Management Services Ltd.,IT - Software,U72200PN2008PLC132839,45.29,SDS,667.81,36.21,81.2,0.0,100.0,0.0,100.0,2023-24,0
Kalyani Strategic Management Services Ltd.,IT - Software,U72200PN2008PLC132839,48.379999999999995,SDS,557.25,74.53,83.66,0.0,99.98,0.0,100.0,2022-23,0
Kalyani Strategic Management Services Ltd.,IT - Software,U72200PN2008PLC132839,46.41,SDS,479.27,48.61,52.99,0.0,77.66,0.0,100.0,2021-22,0
Kamdar & Kamdar Associates Pvt Ltd.,IT - Software,U74140MH1991PTC061549,5.46,SDS,7.89,9.42,42.48,0.0,100.0,9.02,0.0,2023-24,0
Kamdar & Kamdar Associates Pvt Ltd.,IT - Software,U74140MH1991PTC061549,5.17,SDS,7.8,8.61,48.74,0.0,100.0,7.98,0.0,2022-23,0
Kamdar & Kamdar Associates Pvt Ltd.,IT - Software,U74140MH1991PTC061549,5.7,SDS,7.5,26.67,46.67,0.0,100.0,14.67,0.0,2021-22,0
Kandarp Digi Smart BPO Ltd.,BPO/ITeS,L74899DL2001PLC109565,16.51,ITES,17.93,13.94,8.56,0.0,100.0,43.82,0.0,2023-24,0
Kandarp Digi Smart BPO Ltd.,BPO/ITeS,L74899DL2001PLC109565,16.11,ITES,16.88,10.34,9.32,0.0,100.0,56.1,0.0,2022-23,0
Kandarp Digi Smart BPO Ltd.,BPO/ITeS,L74899DL2001PLC109565,12.8,ITES,7.77,12.97,14.03,0.0,100.0,48.9,0.0,2021-22,0
Karnataka State Electronic Development Corporation Ltd.,IT - Software,U75112KA1976SGC003055,722.64,SDS,180.16,2.15,1.36,0.0,52.5,0.06,0.0,2021-22,0
Kati Patang Lifestyle Ltd.,IT - Software,L72200DL1992PLC047931,1.39,SDS,-11.2,-40.09,23.28,0.0,100.0,7.91,0.0,2023-24,1
Kati Patang Lifestyle Ltd.,IT - Software,L72200DL1992PLC047931,1.2,SDS,-10.07,-43.4,23.11,0.0,100.0,14.17,0.0,2022-23,1
Kati Patang Lifestyle Ltd.,IT - Software,L72200DL1992PLC047931,1.19,SDS,-9.14,-30.81,23.26,0.0,100.0,8.14,0.0,2021-22,1
Kcube Consultancy Services Pvt Ltd.,IT - Software,U72900TN2006PTC060914,4.18,SDS,1.66,8.57,60.52,70.57,100.0,10.65,0.0,2023-24,0
Kcube Consultancy Services Pvt Ltd.,IT - Software,U72900TN2006PTC060914,3.7,SDS,1.44,5.71,59.14,93.51,99.46,10.57,0.0,2022-23,0
Kcube Consultancy Services Pvt Ltd.,IT - Software,U72900TN2006PTC060914,3.24,SDS,1.3,7.64,60.8,3.4,100.0,9.63,0.0,2021-22,0
Kellton Tech Solutions Ltd.,IT - Software,L72200TG1993PLC016819,185.22,SDS,160.81,12.65,78.37,42.63,99.73,15.73,100.0,2023-24,0
Kellton Tech Solutions Ltd.,IT - Software,L72200TG1993PLC016819,172.91,SDS,148.75,12.05,79.28,49.53,98.81,15.89,100.0,2022-23,0
Kellton Tech Solutions Ltd.,IT - Software,L72200TG1993PLC016819,123.89,SDS,139.42,17.6,81.07,0.0,99.43,13.95,100.0,2021-22,0
Kireeti Soft Technologies Ltd.,IT - Software,L72200TG2000PLC033540,11.44,SDS,12.15,-0.26,45.77,57.78,100.0,0.0,0.0,2023-24,0
Kireeti Soft Technologies Ltd.,IT - Software,L72200TG2000PLC033540,12.15,SDS,11.56,0.41,45.87,59.92,100.0,1.98,0.0,2022-23,0
Kireeti Soft Technologies Ltd.,IT - Software,L72200TG2000PLC033540,12.54,SDS,11.0,-3.69,54.38,83.01,100.0,1.84,0.0,2021-22,0
KMG Infotech Ltd.,IT - Software,U74110DL1999PTC291383,2.58,SDS,48.87,352.63,38.6,0.0,2.33,0.0,0.0,2022-23,0
KMG Infotech Ltd.,IT - Software,U74110DL1999PTC291383,1.2200000000000002,SDS,45.78,-44.8,50.23,0.0,45.9,0.0,0.0,2021-22,0
Kody Technolab Ltd.,IT - Software,L72900GJ2017PLC097244,22.48,SDS,37.11,39.71,42.08,51.82,80.78,8.2,0.0,2023-24,0
Kody Technolab Ltd.,IT - Software,L72900GJ2017PLC097244,10.969999999999999,SDS,4.67,63.24,74.11,45.21,99.82,19.05,0.0,2022-23,0
Kody Technolab Ltd.,IT - Software,L72900GJ2017PLC097244,3.84,SDS,-1.09,17.79,80.06,76.04,100.0,0.0,0.0,2021-22,0
Kore Digital Ltd.,Telecommunication - Service  Provider,L74900MH2009PLC190361,105.07000000000001,SDS,73.52,18.8,0.43,0.0,98.52,1.21,0.0,2023-24,0
Kore Digital Ltd.,Telecommunication - Service  Provider,L74900MH2009PLC190361,21.27,SDS,5.74,26.76,1.85,0.0,100.0,3.1,0.0,2022-23,0
Kore Digital Ltd.,Telecommunication - Service  Provider,L74900MH2009PLC190361,16.94,SDS,2.52,21.96,1.37,0.0,100.0,1.8,0.0,2021-22,0
KPIT Technologies Ltd.,IT - Software,L74999PN2018PLC174192,2035.0,SDS,1571.77,25.5,76.54,99.1,99.1,88.43,100.0,2023-24,0
KPIT Technologies Ltd.,IT - Software,L74999PN2018PLC174192,1535.0700000000002,SDS,1356.63,31.05,75.75,98.79,98.79,84.08,100.0,2022-23,0
KPIT Technologies Ltd.,IT - Software,L74999PN2018PLC174192,1209.65,SDS,1200.01,25.51,73.13,97.63,97.63,85.72,100.0,2021-22,0
Kronos Solutions India Pvt Ltd.,IT - Software,U30007DL2006PTC156217,960.13,SDS,411.08,15.16,86.08,99.53,99.53,0.0,100.0,2023-24,0
Kronos Solutions India Pvt Ltd.,IT - Software,U30007DL2006PTC156217,873.13,SDS,334.2,18.74,84.51,97.63,97.63,97.63,100.0,2022-23,0
Kronos Solutions India Pvt Ltd.,IT - Software,U30007DL2006PTC156217,609.5400000000001,SDS,236.15,14.46,83.01,98.82,98.82,98.82,0.0,2021-22,0
KSolves India Ltd.,IT - Software,L72900DL2014PLC269020,108.07,SDS,24.02,73.11,73.54,80.88,100.0,0.62,0.0,2023-24,0
KSolves India Ltd.,IT - Software,L72900DL2014PLC269020,77.12,SDS,22.5,72.49,76.92,76.67,100.0,1.21,0.0,2022-23,0
KSolves India Ltd.,IT - Software,L72900DL2014PLC269020,45.35,SDS,16.27,72.56,77.74,70.78,100.0,2.28,0.0,2021-22,0
