cin,company_name,industry_sector,segment,net_worth,persistent_loss,or,pli,emp_cost_pct,rpt_pct,export_income_pct,service_income_pct,gross_intbl_pct,fy,source
L30009TZ1994PLC005568,C G-V A K Software & Exports Ltd.,Computer software,SDS,50.76,0,54.41,27.01,86.32119514,19.66,99.2097041,99.28322,1.084359493,2023-24,prowess
U31300KA2001PTC052355,Cable & Wireless Global (India) Pvt. Ltd.,ITES,ITES,133.42,0,54.25,16.97,88.83139284,100,100,100,0,2021-22,prowess
U72900KA2018PTC111980,Spicaworks India Pvt. Ltd.,Computer software,SDS,14.4,0,54.23,22.55,85.17514124,7.32,12.90798451,100,0,2021-22,prowess
U72200TG2006PTC051513,N T T India Digital Pvt. Ltd.,Computer software,SDS,41.51,0,54.22,12.75,67.87273862,100,0,100,0.055330136,2021-22,prowess
L26942TG1974PLC001693,Rain Industries Ltd.,Diversified non-financial services,ITES,903.35,0,54.08,-15.34,42.83030683,95.68,100,88.59097633,0.277366864,2022-23,prowess
U72200DL1999PTC099909,Info-X Software Technology Pvt. Ltd.,Computer software,SDS,69.81,0,54.06,83.75,60.23113528,0,100,99.5190529,6.215316315,2023-24,prowess
U72200UP1990PTC040910,Eastern Software Systems Pvt. Ltd.,Computer software,SDS,28.28,0,54.04,-12.61,58.63518758,49.53,80.44041451,98.26054774,2.36861584,2022-23,prowess
U22112DL2004PTC131487,Taylor & Francis Books India Pvt. Ltd.,Business services & consultancy,ITES,14.13,0,54.03,12,74.56467662,100,99.83342587,100,0,2022-23,prowess
U66010KL1996PLC010093,Inditrade Rural Mktg. Ltd.,Online marketplaces,SDS,9.46,1,54.03,-6.38,10.0849073,15.07,0,0,0,2022-23,prowess
U42001MH2003PTC411229,Ch2M Hill (India) Pvt. Ltd.,Business services & consultancy,ITES,68.23,0,54.01,15.78,27.56698821,60.86,9.109424181,98.24106647,1.944084429,2022-23,prowess
U72200GJ2005PTC046527,Office Beacon Administrative Services Pvt. Ltd.,ITES,ITES,40.2,0,54,11.94,81.50912106,99.7,100,100,6.981481481,2023-24,prowess
U72900GJ2012PTC071291,Maruti Techlabs Pvt. Ltd.,Computer software,SDS,44.31,0,53.96,80.23,71.64328657,7.66,100,100,0.166790215,2022-23,prowess
U72900PN2006FTC129234,Halliburton Technology India Pvt. Ltd.,Business services & consultancy,ITES,176.59,0,53.94,25.85,31.47456836,91.36,94.36410827,94.36410827,0,2022-23,prowess
U74999DL2017PTC315839,A N S Digital Pvt. Ltd.,Online marketplaces,SDS,-57.81,1,53.92,-58.49,63.59017782,17.49,1.446587537,100,0,2023-24,prowess
U24294MH1996PTC101846,Condot Systems Pvt Ltd,IT - Hardware,SDS,26.57,0,53.91,15.71,17.58,8.24,0,0,0,2023-24,acetp
U74900MH2011PLC221087,Dove Soft Ltd.,IT - Software,SDS,21.99,0,53.9,11.62,6.09,5.12,0,98.65,0,2022-23,acetp
U74140MH2001PTC132028,Mindcrest (India) Pvt. Ltd.,Business services & consultancy,ITES,54.02,0,53.89,17.41,58.47494553,99.11,98.92373353,98.92373353,0.779365374,2021-22,prowess
U51909DL1998PTC091465,Progressive Infotech Pvt. Ltd.,Computer software,SDS,32.36,0,53.88,5.92,61.74562611,2.75,1.633259094,99.62880475,0.222717149,2023-24,prowess
U40108TG2007PTC052249,A P T Power Engg. Pvt. Ltd.,Business services & consultancy,ITES,31.87,0,53.84,9.43,25.12195122,9.26,0,48.64413076,1.17013373,2023-24,prowess
U74899DL1994PLC059897,Nippon Data Systems Ltd.,IT - Software,SDS,21.55,0,53.79,4.1,80.94,5.5,0,93.16,0,2021-22,acetp
U74900MH2013PTC247709,Asia Index Pvt. Ltd.,Other financial services,ITES,42.43,0,53.69,36.65,86.96869432,84.93,0,99.60886571,0,2022-23,prowess
U22219MH1999PTC123237,Saffron Art Pvt. Ltd.,Diversified non-financial services,ITES,29.34,0,53.69,26.99,31.95364238,10.09,30.93685975,91.05978767,62.52560998,2023-24,prowess
L72500GJ2020PLC112865,Sahana System Ltd.,Computer software,SDS,53.21,0,53.68,54.47,5.064748201,1.81,7.563338301,95.69672131,0,2023-24,prowess
U31900GJ2008PTC052705,Imeg Engineering (India) Pvt. Ltd.,Business services & consultancy,ITES,28.09,0,53.68,25.13,74.1025641,99.96,69.20640835,100,4.359165425,2023-24,prowess
U74210PN2004PTC019956,K S B Tech Pvt. Ltd.,Computer software,SDS,29.85,0,53.6,17.67,56.5312843,99.7,97.92910448,100,1.753731343,2021-22,prowess
U72200GJ2005PTC045979,Analytix Business Solutions (India) Pvt. Ltd.,Business services & consultancy,ITES,9.62,0,53.58,9.5,78.76558349,99.61,9.966405375,99.66405375,1.623740202,2021-22,prowess
L93000RJ2017PLC057939,Adcounty Media India Ltd.,Advertising & Media,ITES,11.92,0,53.57,23.6,5.77,26.83,16.56,100,0,2022-23,acetp
L26942TG1974PLC001693,Rain Industries Ltd.,Diversified non-financial services,ITES,909.22,0,53.55,-5.1,37.99397484,87.35,100,63.58543417,0.280112045,2021-22,prowess
U72200KA2010PTC055818,Rprocess Outsourcing Services Pvt. Ltd.,Computer software,SDS,25.79,0,53.54,23.94,51.13425926,0,71.04968248,100,0,2023-24,prowess
U32109TN2005PTC151534,Trimble Mobility Solutions India Pvt. Ltd.,Diversified non-financial services,ITES,64.1,0,53.53,-29.76,9.224511219,31.16,2.204371381,31.49635718,3.381281524,2021-22,prowess
U72200TN2003PTC050892,Trumpf Metamation Pvt. Ltd.,Computer software,SDS,150.45,0,53.5,27.41,83.71040724,85.26,96.5046729,99.88785047,4.803738318,2022-23,prowess
U74220DL2008PTC186068,Ps Intelegencia Analytics Pvt. Ltd.,Computer software,SDS,28.85,0,53.32,17.5,77.12648744,16.06,92.19804951,99.0060015,0.768942236,2023-24,prowess
U72900GJ2000PLC037211,Indianic Infotech Ltd.,Computer software,SDS,11.93,0,53.31,7.48,66.85483871,5.53,86.51284937,99.83117614,0,2021-22,prowess
U66010KL1996PLC010093,Inditrade Rural Mktg. Ltd.,Online marketplaces,SDS,10.93,1,53.29,-6.46,11.1988766,0,0,0,0,2021-22,prowess
U93090WB2018PLC228834,Workmates Core2Cloud Solution Ltd.,IT - Software,SDS,9.11,0,53.24,15.74,13.98,4.04,1.45,99.98,0,2023-24,acetp
U72200TG2007PTC052404,Apex Covantage India Pvt. Ltd.,ITES,ITES,22.92,0,53.22,10.37,77.29158026,76.2,100,99.88726043,6.501315295,2022-23,prowess
U72200TN2002PTC049583,Mobius Knowledge Services Pvt. Ltd.,ITES,ITES,37.49,0,53.21,2.72,78.3976834,0,0,99.96241308,11.03176095,2022-23,prowess
U51900MH2000PLC125366,GCX India Services Ltd.,Telecommunication - Service  Provider,SDS,21.65,0,53.21,12.71,97.31,0,0,100,0,2021-22,acetp
L51109MP2004PLC016959,Systango Technologies Ltd.,Computer software,SDS,77.29,0,53.16,47.71,87.27424285,39.18,98.92776524,99.09706546,2.652370203,2023-24,prowess
U72200KL2000PLC013966,Manappuram Comptech And Consultants Ltd.,IT - Software,SDS,24.12,0,53.16,26.54,45.56,92.76,0,100,0,2023-24,acetp
U24100WB2003PTC096510,Clininvent Research Pvt Ltd.,BPO/ITeS,ITES,0.06,0,53.09,-6.75,20.39,35.07,98.29,67.47,100,2023-24,acetp
U72200TN1973PTC006412,Data Software Research Co Pvt Ltd,IT - Software,SDS,32.72,0,53.08,11,76.7,0,0,100,0,2021-22,acetp
U72300TN2005PTC058342,E Care India Pvt. Ltd.,ITES,ITES,110.75,0,53.07,34.49,79.72630512,14.41,100,100,3.485961937,2022-23,prowess
U80904MH2012PTC227525,Nice Software Solutions Pvt. Ltd.,Computer software,SDS,26.5,0,52.96,29.08,82.91494029,3.57,77.07703927,99.33912387,0.056646526,2022-23,prowess
U72200MH2003PTC143060,Silverlink Technologies Pvt. Ltd.,Computer software,SDS,60.32,0,52.9,98.95,54.79503573,62.13,80.18903592,100,0,2021-22,prowess
U72200TN2007FTC062129,Dun & Bradstreet Technologies & Data Services Pvt. Ltd.,Computer software,SDS,38.74,0,52.86,61.16,75.73170732,51.91,97.61634506,97.9379493,9.912977677,2022-23,prowess
U80904MP2017PLC043153,Happy Square Outsourcing Services Ltd.,ITES,ITES,2.55,0,52.73,5.99,2.331658291,0.08,0,100,0,2022-23,prowess
L29309AP1990PLC011721,Bartronics India Ltd.,IT - Software,SDS,25.41,0,52.63,-4.03,11,0.13,0,93.6,0,2022-23,acetp
U72200DL2012PTC235609,Caastle Technology & Services India Pvt. Ltd.,Computer software,SDS,35,0,52.57,19.26,93.94283122,97.59,98.51626403,98.51626403,0,2021-22,prowess
U63090MH2019PTC321298,Spotnana Technology Pvt. Ltd.,Computer software,SDS,9.02,0,52.53,15.02,93.08079702,99.81,100,100,0,2022-23,prowess
U74899DL1994PTC063731,Auriga Research Ltd.,Business services & consultancy,ITES,36.52,0,52.5,7.06,44.86133768,17.52,0,100,0,2023-24,prowess
L72200KA2002PLC030072,Xchanging Solutions Ltd.,Other fund based financial services,ITES,267.33,0,52.47,82.76,70.98571926,71.56,62.83590623,83.5715647,1.219744616,2021-22,prowess
U74140DL2008PTC174748,Sagacious Research Pvt. Ltd.,ITES,ITES,69.12,0,52.47,51.43,78.87445887,14.58,94.93043644,100,1.181627597,2023-24,prowess
U72200WB2008PTC129385,Videonetics Technology Pvt. Ltd.,Computer software,SDS,58.87,0,52.42,77.63,47.20433751,0,0.648607402,3.204883632,1.125524609,2022-23,prowess
U72200HR2011FTC043159,Eptura India Pvt. Ltd.,Computer software,SDS,11.42,0,52.39,6.07,78.74063576,86.56,96.29700324,98.12941401,0,2021-22,prowess
U72200TG1987PTC007601,Digitral Pvt. Ltd.,Telecommunication services,ITES,111.44,0,52.36,-17.06,75.16236338,23.5,63.75095493,89.17112299,6.837280367,2023-24,prowess
U72900UP2017PTC092242,Polestar Solutions & Services India Pvt. Ltd.,Computer software,SDS,17.28,0,52.33,18.66,77.00680272,5.22,0,58.85725205,0.114656985,2021-22,prowess
L72200RJ1995PLC009798,Compucom Software Ltd.,Computer software,SDS,138.26,0,52.31,12.86,22.20064725,22.74,2.982221373,94.13114127,5.352705028,2022-23,prowess
L72900DL2001PLC110145,Reliable Data Services Ltd.,Business services & consultancy,ITES,35.82,0,52.3,13.03,26.21569051,19.76,0,99.92351816,0,2023-24,prowess
U22112DL2004PTC131487,Taylor & Francis Books India Pvt. Ltd.,Business services & consultancy,ITES,15.47,0,52.3,12.67,75.46316243,100,99.15869981,100,0,2023-24,prowess
L72900DL2001PTC110145,Reliable Data Services Ltd.,IT - Software,SDS,35.82,0,52.26,12.63,24.87,0,0,100,0,2023-24,acetp
U72200TN2003PTC050892,Trumpf Metamation Pvt. Ltd.,Computer software,SDS,140.19,0,52.08,193.38,69.46211683,0,99.03993856,99.0015361,4.896313364,2021-22,prowess
U93000DL2012PLC242938,Karvy Innotech Ltd.,Diversified non-financial services,ITES,75,0,52.01,-19.08,47.76723199,0.59,0.769082869,100,5.287444722,2022-23,prowess
L72200TG1986PLC006644,Xtglobal Infotech Ltd.,Computer software,SDS,166.15,0,51.95,26.15,75.8863526,93.74,77.92107796,98.26756497,0,2021-22,prowess
U72200MH2000PTC129910,Skillnet Solutions India Pvt. Ltd.,Computer software,SDS,13.17,0,51.93,13.78,88.84750219,99.25,100,100,1.386481802,2021-22,prowess
U72200DL2000PLC108674,Marg E R P Ltd.,Computer software,SDS,20.25,0,51.89,10.12,57.36417657,14.96,2.890730391,100,6.590865292,2021-22,prowess
U72200DL2005PTC134546,R J T Compusolutions Pvt. Ltd.,ITES,ITES,11.82,0,51.88,7.37,60.61672185,97.26,97.72552043,98.84348497,4.452582884,2022-23,prowess
L72900DL2009PLC341980,E 2 E Networks Ltd.,ITES,ITES,32.71,1,51.87,12.61,22.12331741,5.05,5.147484095,100,25.56390977,2021-22,prowess
U72200PN2009PTC134863,Steepgraph Systems Pvt. Ltd.,Computer software,SDS,67.69,0,51.85,62.13,74.1713571,25.58,0,100,0,2023-24,prowess
U74140TN2005PLC057179,Sundaram Business Services Ltd.,ITES,ITES,53.92,0,51.85,75.23,65.83305171,3.12,91.8611379,92.80617165,2.468659595,2023-24,prowess
L31101KA1991PLC012096,Canarys Automations Ltd.,Computer software,SDS,10.98,0,51.8,12.49,42.3669924,47.53,18.91891892,100,0,2021-22,prowess
L51506KL2014PLC036625,Fone4 Communications (India) Ltd.,e-Commerce,SDS,8.71,0,51.75,2.09,3.31,2.47,0,0,0,2021-22,acetp
L73100DL2009PLC194077,Infollion Research Services Ltd.,Business Support,ITES,41.33,0,51.75,24.52,25.43,3.08,4.12,100,0,2023-24,acetp
L72900RJ2015PLC047363,Innovana Thinklabs Ltd.,IT - Software,SDS,103.3,0,51.73,186.12,55.97,38.11,93.78,93.78,0,2023-24,acetp
U72200TN2002PTC049583,Mobius Knowledge Services Pvt. Ltd.,ITES,ITES,34.43,0,51.72,16.75,78.41986456,0,0,97.60247486,11.05955143,2021-22,prowess
U63033DL2006PTC145688,Horizon Aerospace (India) Pvt. Ltd.,Business services & consultancy,ITES,31.46,0,51.68,24.89,29.9178347,15.06,88.08049536,85.62306502,0,2022-23,prowess
L74110MH2001PLC133050,SecUR Credentials Ltd.,BPO/ITeS,ITES,43.75,0,51.6,12.66,12.12,2.49,4.21,99.5,0,2021-22,acetp
U93090GJ2007FTC050392,I N I Design Studio Pvt. Ltd.,Business services & consultancy,ITES,31.97,0,51.56,14.05,44.32647644,22.34,5.217222653,99.9030256,5.081458495,2023-24,prowess
U92132MH1995PLC085835,Indusind Media & Communications Ltd.,Media-broadcasting,ITES,80.94,0,51.5,2.77,3.651965676,100,0,22.23300971,0,2021-22,prowess
U11201MH2000PTC129960,Oil Field Instrumentation (India) Pvt. Ltd.,Business services & consultancy,ITES,76.24,0,51.46,14.87,28.52678571,5.1,0,92.59619122,1.846094054,2021-22,prowess
U93000KA2015FTC082593,75F Smart Innovations India Pvt. Ltd.,Computer software,SDS,-13.58,1,51.44,-7.5,57.25588923,33.88,60.53654743,93.02099533,0.272161742,2022-23,prowess
U45200TG2010PTC066667,Vaibhu Infra Tech India Pvt. Ltd.,Computer software,SDS,5.18,0,51.43,5.52,61.51005334,0,0,99.90278048,0.019443904,2022-23,prowess
U72900PN2014PTC177874,Vcreatek Consulting Services Pvt. Ltd.,ITES,ITES,33.38,0,51.34,47.91,58.97435897,62.79,90.51421893,99.72730814,0,2023-24,prowess
L74110MH2001PLC133050,SecUR Credentials Ltd.,BPO/ITeS,ITES,44.75,0,51.34,40.2,18.98,3.09,4.23,97.41,0,2022-23,acetp
U72200MH2000PLC124541,Technosoft Engineering Projects Ltd.,Computer software,SDS,79.29,0,51.32,35.48,67.02745512,82.86,94.71940764,99.2985191,11.10678098,2021-22,prowess
U72200DL2005PTC141018,Fact Software Pvt Ltd.,IT - Software,SDS,106.55,0,51.3,88.67,9.89,100,0,100,0,2023-24,acetp
U74899DL1996PLC075839,Sphinx Worldbiz Ltd.,IT - Software,SDS,14.43,0,51.24,10.19,60.11,0,0,97.03,0,2021-22,acetp
U93090GJ2019PTC110883,Hyperlink Infosystem Pvt. Ltd.,Computer software,SDS,13.93,0,51.2,20.13,51.99436884,0,0,100,0,2022-23,prowess
U74999DL2012PTC230584,Uber India Technology Pvt. Ltd.,Taxi aggregators,SDS,19.38,1,51.18,-10.15,58.11095506,99.9,51.54357171,100,0,2022-23,prowess
U72200KL2000PTC014018,P I T Solution Pvt. Ltd.,Computer software,SDS,16.03,0,51.16,43.06,85.51454139,0,99.3354183,100,1.89601251,2021-22,prowess
U72900KA2004PTC070740,Thorogood Associates India Pvt. Ltd.,Computer software,SDS,12.6,0,51.16,20.55,73.13854854,99.98,100,100,3.283815481,2023-24,prowess
L72200TG2007PLC052582,HRH Next Services Ltd.,BPO/ITeS,ITES,10.45,0,51.14,12.74,64.33,2.14,0,100,0,2022-23,acetp
L72900MH2008PLC187575,Synoptics Technologies Ltd.,ITES,ITES,25.39,0,51.13,27.54,37.46570217,2.04,9.974574614,96.51867788,2.503422648,2022-23,prowess
U72200MH2009PTC296820,Kale Logistics Solutions Pvt. Ltd.,Computer software,SDS,47.76,1,51.09,-20.46,41.42923867,5.83,0,100,100,2021-22,prowess
U72200TG1987PTC007601,Digitral Pvt. Ltd.,Telecommunication services,ITES,118.04,0,51.02,-11.15,61.23301985,16.42,55.93884751,92.23833791,6.997255978,2022-23,prowess
U92100PN2006PTC173436,Anibrain Digital Technologies Pvt. Ltd.,Animation content provider,SDS,20.91,1,50.88,-7.15,45.91240876,31.06,91.48977987,99.25314465,12.18553459,2021-22,prowess
U74899DL1994GOI062371,Certification Engineers Intl. Ltd.,Business services & consultancy,ITES,84.47,0,50.86,32.28,44.96749025,29.4,0.393236335,100,0.137632717,2023-24,prowess
U72200PN2004PTC019026,Optiva India Technologies Pvt. Ltd.,Computer software,SDS,85.05,0,50.81,6.59,46.65408013,22.96,24.38496359,100,0,2021-22,prowess
U72500GJ2007PTC050967,Rysun Labs Pvt. Ltd.,Computer software,SDS,18.59,0,50.75,11.46,74.9615638,71.86,89.33990148,97.75369458,0.354679803,2022-23,prowess
L72900MH2008PLC187575,Synoptics Technologies Ltd.,ITES,ITES,19.02,0,50.74,16.48,28.65013774,1.87,0,73.49231376,2.522664564,2021-22,prowess
U72200OR1998PTC005180,Enterprise System Solutions Pvt. Ltd.,Computer software,SDS,41.38,0,50.7,26.78,74.11852963,7.72,98.20512821,99.01380671,9.151873767,2022-23,prowess
U85110TG2004PTC044908,Q P S Bioserve India Pvt. Ltd.,Business services & consultancy,ITES,42.17,0,50.69,53.47,37.39025129,0,55.13908069,99.11225094,0,2022-23,prowess
U72900DL2002PTC114695,Acuity KP Solutions (India) Pvt Ltd.,IT - Education,SDS,28.28,0,50.64,18.4,83,99.19,99.19,99.19,0,2021-22,acetp
U72900PN2008PTC166738,A M Infoweb Pvt. Ltd.,Computer software,SDS,24.53,0,50.55,31.33,82.77474669,6.47,98.59545005,98.59545005,0.356083086,2021-22,prowess
L72900MH2004PLC144498,Delaplex Ltd.,Computer software,SDS,16.79,0,50.54,20.19,87.30083234,8.46,70.99327266,98.43688168,0,2021-22,prowess
U72200KL2013PTC085602,Sevitech Systems Pvt. Ltd.,Computer software,SDS,41.98,0,50.53,12.11,93.29931218,52.27,5.56105284,100,0.138531565,2023-24,prowess
U72900HR2002PTC123255,Acuity K P Solutions (India) Pvt. Ltd.,ITES,ITES,28.28,0,50.5,18.57,83.37637943,98.05,99.46534653,99.46534653,0.356435644,2021-22,prowess
U85110KA1992GOI013570,Antrix Corporation Ltd.,Diversified non-financial services,ITES,1486.72,0,50.49,5.92,6.314243759,14.07,7.070707071,73.57892652,2.852049911,2022-23,prowess
L74300MH2005PLC156444,Bright Outdoor Media Ltd.,Advertising & Media,ITES,33.95,0,50.46,14.47,3.81,9.57,0,100,57.47,2021-22,acetp
U74140RJ2012PTC040172,Programmers.Io India Pvt. Ltd.,Computer software,SDS,40.06,0,50.43,29.37,86.96767573,5.66,1.328574261,99.84136427,0,2021-22,prowess
L72300TN1993PLC101852,Securekloud Technologies Ltd.,Computer software,SDS,79.36,1,50.41,13.1,81.93852367,83.91,70.22416187,99.64292799,0,2023-24,prowess
U74899DL1994PTC063731,Auriga Research Ltd.,Business services & consultancy,ITES,34.26,0,50.4,9.88,45.28013952,14.66,0,99.68253968,0,2022-23,prowess
L72200TG1996PLC023823,Sagarsoft (India) Ltd.,Computer software,SDS,51.77,0,50.4,3.62,77.46710526,94.18,91.86507937,98.19444444,0,2022-23,prowess
U72900DL2019PLC354599,IKEDA Ltd.,Fintech,SDS,14.6,0,50.39,12.55,6.72,1.14,0,99.58,0,2023-24,acetp
U73100KA2011FTC058371,Euromonitor Research And Consulting (India) Pvt. Ltd.,Computer software,SDS,31.28,0,50.38,19.9,78.41504046,99.52,0,99.54346963,0,2021-22,prowess
U72900DL2012PTC265830,Thinksys Software Pvt. Ltd.,Computer software,SDS,10.32,0,50.36,4.11,88.69133761,98.35,98.53057983,100,1.687847498,2022-23,prowess
U64203KA2007PTC042118,Bell Teleservices India Pvt Ltd.,Telecommunication - Service  Provider,SDS,29.38,0,50.29,10.09,10.07,10.62,0,100,100,2021-22,acetp
U85195MH1995PTC094852,Diagnosearch Life Sciences Pvt. Ltd.,Business services & consultancy,ITES,17.12,0,50.24,62.75,46.51765468,15.02,38.63455414,100,30.35429936,2022-23,prowess
U51390PB2004PTC039468,Kiran Foreign Trade Pvt. Ltd.,ITES,ITES,56.98,0,50.16,34.98,85.62970936,0,1.834130781,94.91626794,2.11323764,2021-22,prowess
U72200MH2005PTC151897,Softlink Global Pvt. Ltd.,Computer software,SDS,45.86,0,50.11,40.36,18.17927171,21.31,14.98702854,100,100,2022-23,prowess
U72900RJ2013FTC043822,Punchh Tech India Pvt. Ltd.,Computer software,SDS,11.35,0,49.95,17.47,84.57196613,99.7,100,100,0.44044044,2021-22,prowess
L45400MH1992PLC070070,Ekansh Concepts Ltd.,IT - Software,SDS,32.91,0,49.88,56.17,21.67,1.13,0,100,0,2021-22,acetp
L29309AP1990PLC011721,Bartronics India Ltd.,IT - Software,SDS,26.5,0,49.86,1.07,11.31,1.24,0,96.95,0,2023-24,acetp
L93000DL2013PLC258273,Icon Facilitators Ltd.,Business Support,ITES,5.95,0,49.84,5.95,91.31,2.25,0,100,0,2023-24,acetp
U72900TN2000PLC045869,Market Simplified India Ltd.,Computer software,SDS,44.13,0,49.81,2.22,75.5181613,16.86,24.653684,95.08130897,44.85043164,2022-23,prowess
U72900KA1998PTC024249,Datacore Technologies Pvt Ltd.,IT - Software,SDS,15.28,0,49.69,7.51,93.92,2.06,0,99.94,0,2022-23,acetp
U19202TG1991PLC013365,Choice Solutions Ltd.,IT - Software,SDS,16.01,0,49.68,0.4,27.28,0,8.53,16.4,0,2022-23,acetp
U72200KA2014FTC073758,Rboomerang Retail Commerce Technologies India Pvt. Ltd.,Computer software,SDS,27.53,0,49.66,21.84,80.88812561,98.36,97.46274668,98.95287958,0.020136931,2021-22,prowess
U64202PN2004PTC154566,Actiohx Solutions Pvt. Ltd.,Computer software,SDS,49.98,0,49.65,174.31,73.97790055,43.38,68.13695871,39.11379658,2.598187311,2021-22,prowess
L72200TG1996PLC023823,Sagarsoft (India) Ltd.,Computer software,SDS,52.2,0,49.62,15.85,78.19285548,9.74,88.9560661,99.27448609,0,2021-22,prowess
U91110UP2007PLC123248,Inductus Ltd.,Business Support,ITES,7.85,0,49.53,5.03,10.41,0.89,0,0,0,2021-22,acetp
U74900PN2008PTC212925,Vuclip (India) Pvt. Ltd.,Business services & consultancy,ITES,-1.39,0,49.46,-13.61,53.71179039,100,94.864537,94.864537,0,2021-22,prowess
U72200WB2006PTC254397,M O L Information Technology India Pvt. Ltd.,Computer software,SDS,24.57,0,49.42,18.51,72.90167866,97.92,98.23957912,98.44192635,12.10036423,2021-22,prowess
U72400KL2005PTC018571,S B L Knowledge Services Pvt. Ltd.,ITES,ITES,19.18,0,49.42,16.97,54.22485207,2.4,70.98340753,85.4309996,5.503844597,2021-22,prowess
U72200TG2006PTC051469,Acuvate Software Pvt. Ltd.,Computer software,SDS,32.12,0,49.35,14.93,78.24871914,79.21,78.94630193,99.97973658,2.066869301,2022-23,prowess
U72200GJ2009PTC057711,Openxcell Technolabs Pvt. Ltd.,Computer software,SDS,78.1,0,49.33,8.04,73.521682,68.65,80.4784107,100,0.506790999,2022-23,prowess
U74999MH2022PLC384827,Simca Advertising Ltd.,Advertising & Media,ITES,7.39,0,49.31,18.79,2.29,4.5,0,100,0,2023-24,acetp
U65923MH2007PLC173923,Jio Payment Solutions Ltd.,Fintech,SDS,226,1,49.3,-34.75,9.99,100,0,100,0,2022-23,acetp
U72900DL2010PTC203518,Input Zero Technologies Pvt Ltd.,IT - Software,SDS,18,0,49.29,-0.06,42.46,0,17.31,49.81,0,2023-24,acetp
U72200GJ2004PTC044670,Priya Softweb Solutions Pvt. Ltd.,ITES,ITES,45.37,0,49.26,15.2,88.26005613,67.3,99.18798214,99.18798214,0,2021-22,prowess
U72200KA2000PTC027194,Sumeru Software Solutions Pvt Ltd,IT - Software,SDS,48.4,0,49.25,14.11,55.51,34.84,58.74,99.65,0,2023-24,acetp
U72900KA2003PTC032570,Crmit Solutions Pvt. Ltd.,ITES,ITES,36.26,0,49.23,12.29,63.22992701,80.37,98.4765387,99.39061548,6.76416819,2023-24,prowess
U74130DL2005PTC144211,Market Xcel Data Matrix Pvt. Ltd.,Business services & consultancy,ITES,23.75,0,49.2,7.56,43.61609095,6.53,8.902439024,99.9796748,2.865853659,2021-22,prowess
U31200MP2004PTC016665,Intellicus Technologies Pvt Ltd.,IT - Software,SDS,6.98,0,49.16,2.57,87.61,67.33,93.08,98.31,0,2021-22,acetp
U74300MH2005PTC158298,Brandscapes Consultancy Pvt. Ltd.,Business services & consultancy,ITES,43.97,0,49.14,40.72,71.24856816,78.33,82.33618234,98.77899878,0,2021-22,prowess
U74210HR1996FTC070021,G4S I T Services (India) Pvt. Ltd.,ITES,ITES,31.98,0,49.1,17.58,64.63122605,92.76,95.78411405,95.78411405,0,2023-24,prowess
U92141MH2001PLC130394,Whistling Woods Intl. Ltd.,Education,ITES,-62.73,0,49.04,12.3,22.9906114,13.7,0,99.91843393,20.39151713,2021-22,prowess
U72900MH2007PTC168627,Datasoft Network Solutions Pvt Ltd.,IT - Hardware,SDS,3.36,0,49.03,2.51,4.37,1.51,0,10.91,0,2021-22,acetp
U85195MH1995PTC094852,Diagnosearch Life Sciences Pvt. Ltd.,Business services & consultancy,ITES,2.71,0,49.02,48.41,45.86739328,22.55,35.92411261,99.69400245,31.04855161,2021-22,prowess
L72100KA2013PLC068239,Pelatro Ltd.,Computer software,SDS,13.25,0,49.02,15.59,80.12261259,64.99,69.624643,99.91840065,0.815993472,2022-23,prowess
U72200GJ2009PTC057711,Openxcell Technolabs Pvt. Ltd.,Computer software,SDS,68.46,0,48.94,50.4,74.64658881,65.88,91.11156518,99.97956682,0.510829587,2021-22,prowess
L51109MP2004PLC016959,Systango Technologies Ltd.,Computer software,SDS,61.29,0,48.9,46.71,86.52865287,57.76,95.80777096,98.95705521,0.020449898,2022-23,prowess
U40200MH2007PTC167678,N P C C Engineering Pvt. Ltd.,Business services & consultancy,ITES,49.75,0,48.89,-14.09,70.65542084,98.79,96.60462262,99.20229086,14.48148906,2021-22,prowess
L74999MP2007PLC019623,W E Win Ltd.,ITES,ITES,23.63,0,48.78,7.68,78.85209713,9.82,0,100,2.8700287,2022-23,prowess
U72200TN2007FTC062129,Dun & Bradstreet Technologies & Data Services Pvt. Ltd.,Computer software,SDS,74.78,0,48.76,80.19,80.67257945,49.33,98.27727646,98.74897457,10.89007383,2021-22,prowess
U72200DL1999PTC099909,Info-X Software Technology Pvt. Ltd.,Computer software,SDS,25.91,0,48.7,63.59,52.334565,0,98.80903491,100,6.899383984,2021-22,prowess
U72300TN1998PTC041576,Preludesys India Pvt. Ltd.,Computer software,SDS,24.63,0,48.69,4.53,84.82181194,98.67,98.9114808,99.9794619,28.60957075,2021-22,prowess
U72900MH2005PLC151334,Oracle (Ofss) Processing Services Ltd.,Business services & consultancy,ITES,26.28,0,48.69,56.51,10.44680167,72.34,93.44834668,99.63031423,0,2023-24,prowess
U24239PN2008PLC131354,Ross Lifescience Ltd.,Business services & consultancy,ITES,18.98,0,48.66,35.58,31.90303706,39.42,13.83066173,82.75791204,1.006987259,2021-22,prowess
U74110DL2008PTC182279,Thriwe Consulting Pvt. Ltd.,Diversified non-financial services,ITES,37.68,0,48.64,17.4,20.34757422,2.06,8.264802632,99.23930921,3.166118421,2021-22,prowess
